id,parent id,block type,proposal timestamp,finalization timestamp,depth,finalized,transactions
4a081,949e9,tree,145.24577917178826,None,40,False,b2f59c5c65;75d3b25c77;6e3a1631d4;8a77bdd26e;60aa07b276;a750a00237;93abd7f3eb;4557946d23
d4e68,949e9,tree,146.2224370613001,None,40,False,b2f59c5c65;75d3b25c77;6e3a1631d4;8a77bdd26e;60aa07b276;a750a00237;93abd7f3eb;4557946d23
a3384,949e9,tree,148.25830474106633,None,40,False,b2f59c5c65;75d3b25c77;6e3a1631d4;8a77bdd26e;60aa07b276;a750a00237;93abd7f3eb;4557946d23
3c4e9,949e9,tree,148.30360936921156,None,40,False,b2f59c5c65;75d3b25c77;6e3a1631d4;8a77bdd26e;60aa07b276;a750a00237;93abd7f3eb;4557946d23
a61d2,b220d,tree,150.31172515273894,None,41,False,7fa29fd923;b285946532;536d081043;2670da8350
008ab,b220d,tree,151.16281154208727,None,41,False,7fa29fd923;b285946532;536d081043;2670da8350
9e39c,b220d,tree,154.66320285753616,None,41,False,7fa29fd923;b285946532;536d081043;2670da8350
07293,a61d2,tree,155.99816010864706,None,42,False,84bee52745;7bcbaec5d3;e25b52a375
844bd,b220d,tree,156.14518009198554,None,41,False,7fa29fd923;b285946532;536d081043;2670da8350
b958e,a61d2,tree,160.87786190718688,None,42,False,84bee52745;7bcbaec5d3;e25b52a375
f9af1,a61d2,tree,162.66495465672799,None,42,False,84bee52745;7bcbaec5d3;e25b52a375
bb002,a61d2,tree,163.1787299188662,None,42,False,84bee52745;7bcbaec5d3;e25b52a375
9e4e9,07293,tree,164.4440770508526,None,43,False,f3cea2b2e1;d98d9ebb1a;2ee6ffceb5;8055fb59e6;0f11b50d10;5148b46ede;a22b482996;c9ba1c750b;b33de31587
2e516,9e4e9,tree,168.26537340466942,None,44,False,a2a3f14ffa;1bed7f7696;9c9829524b
f4f06,2e516,tree,171.14782346818296,None,45,False,72af6b9396;7ece2cd0c6
353a8,f4f06,tree,174.80637376845215,None,46,False,9f8e84176d;b0ff055491;b8e64167da;8b21fb7ef1;34a537d760;0cb0a217cb;bae2588ccc
7eefe,353a8,tree,176.14299099808363,None,47,False,
f5971,7eefe,tree,177.57765512272437,None,48,False,
8584f,f5971,tree,180.71165347593595,None,49,False,36a3124e95;c13d346467;574d2879bb
225a4,8584f,tree,182.08098310315555,None,50,False,b28a33c494;dbd660e042
6a271,8584f,tree,182.33129625947163,None,50,False,b28a33c494;dbd660e042
42a56,225a4,tree,182.70939703768371,None,51,False,
a397f,225a4,tree,182.75251286543238,None,51,False,
1c9d3,42a56,tree,184.5514338773612,None,52,False,
c22de,1c9d3,tree,186.46781119993292,None,53,False,998ab60a41
