id,parent id,block type,proposal timestamp,finalization timestamp,depth,finalized,transactions
7b32a,9d873,tree,956.7413030376719,None,252,False,3bc50f10dd;de3d3bf930;d28197b39f
eb0d5,7b32a,tree,958.6425592979635,None,253,False,b10271e3c0;65f06a4bb7;b064373500;85f6f37759;95c9de8cfe;6da7530005
2a440,7b32a,tree,960.2190600738079,None,253,False,65f06a4bb7;b064373500;b10271e3c0;85f6f37759;95c9de8cfe;6da7530005
3dc5f,eb0d5,tree,963.2933719356322,None,254,False,d19820d97b;2dba7c10e3;7083ea8d33;0043c48662
6bf60,3dc5f,tree,970.3493052190664,None,255,False,9bb972af49;8d0b54a24c;f845590124;8e6e2fde6f;13801cf269;8cd0f5c8f6;8e75225fb7;6ad6ec5f0d
5aaaa,6bf60,tree,974.2267037956858,None,256,False,9392e6594c;47989dc8be;a1a83d6019;b9200fc888;66572dddbe
e4e97,5aaaa,tree,976.721309466176,None,257,False,5fd8eb350c;2465a053ad;72951632ff;74d4711dda
91240,e4e97,tree,977.231054265152,None,258,False,407f3653ed
c387d,e4e97,tree,979.1686695491312,None,258,False,407f3653ed
d3bf9,e4e97,tree,979.6064788804625,None,258,False,407f3653ed
5edc2,91240,tree,989.66720164943,None,259,False,6bd6fe08a6;dec979fd00;552f89f4d4;37b28d3ff0;48bea055d0;e0f7c5168e;ea63b4573c;17b0839172;5af6f9c70c;718410c44c;6df82750b3;a7c3b91093;20dc41aa36;a936690eb9;df8ef33535;f47085df97;428eabba30;b481a006ef;f645f14176
d1da1,5edc2,tree,992.424857508176,None,260,False,cdb8cbe827;818ad85c8a;cfc562a94b
f0721,5edc2,tree,992.9884010881002,None,260,False,cdb8cbe827;818ad85c8a;cfc562a94b
839e1,d1da1,tree,998.1244020709612,None,261,False,495524a23e;32459894b1;66409dc284;7d0a5495c2
28ac0,d1da1,tree,998.2665398863815,None,261,False,495524a23e;32459894b1;66409dc284;7d0a5495c2;bcfa1ccf33
09bf1,839e1,tree,1000,None,262,False,efe742ea33
