id,source node,generated timestamp,complete,main chain arrival timestamp,finalization timestamps
a78d5fac1e,90,7.72636907046225,True,8.870963528239791,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;17.577370594172976;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;22.60917983993815;109.58443190883175;103.89648217730497;26.303889996356663;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
fdde869b26,16,8.125827460714051,True,8.870963528239791,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;17.577370594172976;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;22.60917983993815;109.58443190883175;103.89648217730497;26.303889996356663;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
51987e55c9,75,8.167451327839787,True,8.870963528239791,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;17.577370594172976;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;22.60917983993815;109.58443190883175;103.89648217730497;26.303889996356663;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
ff0b7283ea,77,10.714981536508569,True,11.963239611809938,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;22.60917983993815;109.58443190883175;103.89648217730497;26.303889996356663;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
208c6b24b0,8,16.525787566959476,True,17.577370594172976,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;26.303889996356663;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
96230f3346,89,18.775166333338753,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
358779cbb9,56,19.194842539702417,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
115a9cf066,9,19.639530515670124,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
f36fb0e957,26,19.88199146978278,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
bca9086205,88,20.527964508975145,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
f15bb44f64,10,20.676254708959515,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
01d755bb4c,84,22.18336065755012,True,22.60917983993815,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;29.894982101107725;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
6833012f4b,34,23.848828473375598,True,26.303889996356663,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
9c7861aa7f,52,24.430439861621167,True,26.303889996356663,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
36a9283ba1,55,25.256815999294375,True,26.303889996356663,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
548679db48,8,25.439192874633644,True,26.303889996356663,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;41.15326340310154;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
93716b34a5,30,27.806413393124217,True,29.894982101107725,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
f3a4737426,73,28.177168934206318,True,29.894982101107725,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
60bd6cffab,67,28.803123016475745,True,29.894982101107725,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
a223d2658d,5,29.008021343244238,True,29.894982101107725,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;48.32213285893929;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
6f0fafd9c6,80,30.61068193254888,True,41.15326340310154,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
c675a1c53d,23,30.88687734544173,True,41.15326340310154,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
821a437392,83,31.299127405572772,True,41.15326340310154,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
f76928166b,84,31.687506864294555,True,41.15326340310154,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
c558b19495,97,32.248874458462254,True,41.15326340310154,75.41629997790822;95.90224270888272;149.40347660836724;184.90983178538386;108.32395676755253;67.3500648814706;89.2098180174053;115.26948417510636;195.68186633278853;175.9071276336429;170.536675728764;58.81172819846921;188.4620338065721;193.79818193824616;160.25294791984848;194.45617356594116;84.1503709255844;178.86903897513332;206.39686040452096;64.77429366599858;162.38414094132486;148.9889808316655;215.1100098240338;121.24604988930362;154.0496227526047;68.07999367621109;54.04951654895033;156.17170476393466;107.10300148795272;100.59868119201535;109.58443190883175;103.89648217730497;135.32465639823536;114.08512512572597;83.36044054086824;183.70015015319547;212.16623605021516;115.99247135221937;126.26359475653992;201.07331317615788;167.41158419718428;142.5639716258248
